Date,T2M,RH2M,WS10M,PRECTOTCORR,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,City
2018-12-16,5.62,91.94,10.8,39.8,0.54,2.3,"New York, New York"
2018-12-17,4.73,84.5,8.17,1.78,1.43,2.42,"New York, New York"
2018-12-18,0.9,76.06,8.82,0.01,2.66,2.66,"New York, New York"
2018-12-19,1.77,76.56,4.38,0.0,2.22,2.52,"New York, New York"
2018-12-20,6.23,89.0,4.01,5.22,0.98,2.35,"New York, New York"
2018-12-21,11.32,97.06,8.56,56.03,0.56,2.18,"New York, New York"
2018-12-22,6.5,83.75,8.89,0.27,1.13,2.43,"New York, New York"
2018-12-23,3.92,70.44,3.63,0.09,2.41,2.49,"New York, New York"
2018-12-24,4.48,79.44,4.56,0.9,1.29,2.37,"New York, New York"
2018-12-25,2.62,78.12,5.81,0.0,1.66,2.52,"New York, New York"
2018-12-26,2.76,77.81,4.94,0.04,2.38,2.46,"New York, New York"
2018-12-27,3.4,81.75,4.81,0.11,2.38,2.43,"New York, New York"
2018-12-28,9.01,95.12,7.54,80.19,0.43,2.22,"New York, New York"
2018-12-29,7.24,85.06,6.1,0.11,2.27,2.55,"New York, New York"
2018-12-30,3.0,73.25,2.18,0.58,1.16,2.39,"New York, New York"
2018-12-31,5.93,84.25,5.18,24.66,0.73,2.2,"New York, New York"
2019-01-01,8.79,85.19,8.87,1.02,1.73,2.52,"New York, New York"
2019-01-02,2.63,72.56,4.28,0.04,1.85,2.58,"New York, New York"
2019-01-03,4.76,82.44,5.2,0.68,1.47,2.59,"New York, New York"
2019-01-04,4.37,85.75,5.18,0.71,1.89,2.6,"New York, New York"
2019-01-05,6.15,93.88,7.0,24.98,0.57,2.3,"New York, New York"
2019-01-06,4.15,81.44,7.88,0.16,1.82,2.62,"New York, New York"
2019-01-07,-0.77,71.75,5.38,0.0,2.01,2.69,"New York, New York"
2019-01-08,5.62,93.12,3.88,3.44,0.67,2.44,"New York, New York"
2019-01-09,4.58,79.94,10.2,4.98,2.17,2.78,"New York, New York"
2019-01-10,0.4,77.38,11.02,0.29,1.47,2.7,"New York, New York"
2019-01-11,-2.28,76.5,8.74,0.0,2.85,2.91,"New York, New York"
2019-01-12,-1.84,68.19,3.01,0.03,2.32,2.77,"New York, New York"
2019-01-13,-0.99,77.62,6.21,0.22,2.03,2.73,"New York, New York"
2019-01-14,-1.42,82.31,6.49,0.05,2.83,2.93,"New York, New York"
2019-01-15,-0.45,72.69,3.75,0.0,2.55,2.84,"New York, New York"
2019-01-16,1.33,79.88,6.23,0.05,0.95,2.79,"New York, New York"
2019-01-17,-0.88,66.5,4.15,0.15,2.3,2.91,"New York, New York"
2019-01-18,2.24,86.69,2.98,2.36,0.9,2.69,"New York, New York"
2019-01-19,2.19,81.25,5.2,9.45,0.86,2.63,"New York, New York"
2019-01-20,1.79,93.31,10.99,71.13,1.28,2.75,"New York, New York"
2019-01-21,-10.2,96.06,12.92,0.4,2.98,3.3,"New York, New York"
2019-01-22,-4.33,74.81,5.73,0.0,3.17,3.23,"New York, New York"
2019-01-23,3.08,83.81,7.29,0.25,1.3,2.92,"New York, New York"
2019-01-24,7.35,92.44,11.52,47.58,0.51,2.87,"New York, New York"
2019-01-25,0.89,73.44,7.34,0.0,2.84,3.26,"New York, New York"
2019-01-26,-0.8,63.5,3.42,0.01,2.93,3.17,"New York, New York"
2019-01-27,3.51,81.94,6.33,0.02,2.13,3.04,"New York, New York"
2019-01-28,-0.92,72.81,5.35,0.0,2.68,3.41,"New York, New York"
2019-01-29,2.25,84.0,5.62,8.42,0.88,3.0,"New York, New York"
2019-01-30,-4.22,78.62,9.95,0.75,2.75,3.4,"New York, New York"
2019-01-31,-9.81,90.25,7.59,0.0,3.37,3.67,"New York, New York"
2019-02-01,-7.49,80.19,4.45,0.7,2.24,3.5,"New York, New York"
2019-02-02,-3.3,79.12,5.88,0.0,2.78,3.46,"New York, New York"
2019-02-03,1.72,90.38,3.38,0.01,2.92,3.3,"New York, New York"
2019-02-04,3.58,94.62,2.77,0.06,3.41,3.36,"New York, New York"
2019-02-05,6.4,91.12,3.77,0.1,3.23,3.34,"New York, New York"
2019-02-06,3.8,86.81,4.93,10.48,2.52,3.36,"New York, New York"
2019-02-07,4.43,96.81,3.93,6.39,1.27,3.02,"New York, New York"
2019-02-08,4.78,85.0,7.49,8.49,2.29,3.56,"New York, New York"
2019-02-09,-1.31,70.5,9.07,0.0,4.08,4.07,"New York, New York"
2019-02-10,-0.88,69.38,3.91,0.17,3.26,3.83,"New York, New York"
2019-02-11,1.08,74.62,3.34,1.37,1.9,3.45,"New York, New York"
2019-02-12,1.62,89.25,8.35,29.01,0.64,3.7,"New York, New York"
2019-02-13,2.57,84.19,8.51,5.88,2.54,4.03,"New York, New York"
2019-02-14,2.31,78.12,6.14,0.01,3.64,3.95,"New York, New York"
2019-02-15,6.76,92.19,7.27,0.2,2.43,3.72,"New York, New York"
2019-02-16,2.57,75.56,6.27,0.0,4.19,4.16,"New York, New York"
2019-02-17,-0.2,76.62,3.68,3.82,3.19,4.11,"New York, New York"
2019-02-18,1.9,87.38,6.52,4.83,1.77,4.0,"New York, New York"
2019-02-19,-1.18,71.69,5.87,0.0,4.4,4.52,"New York, New York"
2019-02-20,-0.35,79.88,4.52,21.8,0.77,4.2,"New York, New York"
2019-02-21,3.85,90.38,5.34,3.87,3.92,4.31,"New York, New York"
2019-02-22,3.19,78.31,4.51,0.0,2.82,4.37,"New York, New York"
2019-02-23,2.24,81.75,3.7,2.14,2.12,4.31,"New York, New York"
2019-02-24,5.48,93.81,8.2,25.22,1.1,4.21,"New York, New York"
2019-02-25,1.51,67.69,13.25,0.03,4.7,4.87,"New York, New York"
2019-02-26,-1.09,70.38,8.48,0.01,4.67,4.73,"New York, New York"
2019-02-27,-2.27,72.38,4.14,0.29,2.97,4.4,"New York, New York"
2019-02-28,0.09,76.75,5.03,0.67,4.65,4.77,"New York, New York"
2019-03-01,0.83,82.62,4.96,4.61,1.58,4.03,"New York, New York"
2019-03-02,1.62,90.62,6.14,25.24,1.76,4.53,"New York, New York"
2019-03-03,1.87,84.88,4.05,17.77,2.5,4.43,"New York, New York"
2019-03-04,1.01,84.81,7.76,13.16,3.41,5.02,"New York, New York"
2019-03-05,-2.96,73.56,5.73,0.01,4.54,5.08,"New York, New York"
2019-03-06,-4.7,75.94,8.11,0.09,3.86,5.34,"New York, New York"
2019-03-07,-3.58,75.25,6.04,0.14,3.51,5.12,"New York, New York"
2019-03-08,-0.35,68.12,2.71,0.12,3.68,5.0,"New York, New York"
2019-03-09,2.19,79.31,2.95,0.01,4.72,5.13,"New York, New York"
2019-03-10,4.43,96.12,5.86,29.26,1.25,5.1,"New York, New York"
2019-03-11,5.05,81.94,6.04,0.0,5.14,5.35,"New York, New York"
2019-03-12,2.19,74.31,6.82,0.02,4.87,5.58,"New York, New York"
2019-03-13,2.62,73.31,3.33,0.02,4.42,5.29,"New York, New York"
2019-03-14,5.58,90.06,4.95,0.01,4.44,4.93,"New York, New York"
2019-03-15,9.32,97.25,8.38,12.05,3.3,4.96,"New York, New York"
2019-03-16,5.62,76.06,7.52,0.01,4.78,5.83,"New York, New York"
2019-03-17,2.33,69.5,5.37,0.0,5.64,5.98,"New York, New York"
2019-03-18,3.04,62.0,2.36,0.01,4.96,5.75,"New York, New York"
2019-03-19,3.87,70.25,3.27,0.01,5.38,5.85,"New York, New York"
2019-03-20,4.52,82.5,3.98,0.0,5.35,5.68,"New York, New York"
2019-03-21,6.16,90.88,7.77,20.83,0.95,5.54,"New York, New York"
2019-03-22,5.75,85.69,9.16,5.77,2.99,5.85,"New York, New York"
2019-03-23,3.31,73.12,10.42,0.26,6.09,6.26,"New York, New York"
2019-03-24,5.8,75.0,5.91,0.0,5.45,6.1,"New York, New York"
2019-03-25,6.7,83.31,3.3,0.79,1.68,5.66,"New York, New York"
2019-03-26,3.19,64.75,7.16,0.0,6.59,6.56,"New York, New York"
2019-03-27,2.43,66.81,4.45,0.0,5.96,6.33,"New York, New York"
2019-03-28,4.88,80.81,4.8,0.0,5.8,6.16,"New York, New York"
2019-03-29,8.19,93.12,5.01,0.1,1.59,5.64,"New York, New York"
2019-03-30,8.76,90.69,6.46,0.39,4.68,5.56,"New York, New York"
2019-03-31,8.01,86.81,7.84,8.86,1.88,5.91,"New York, New York"
2019-04-01,3.23,65.06,7.02,0.0,6.8,6.9,"New York, New York"
2019-04-02,5.12,76.44,5.88,1.58,4.75,6.39,"New York, New York"
2019-04-03,8.05,77.56,7.87,0.19,6.7,6.67,"New York, New York"
2019-04-04,7.09,72.88,4.3,0.0,6.36,6.57,"New York, New York"
2019-04-05,4.44,78.56,5.58,11.01,1.82,5.7,"New York, New York"
2019-04-06,9.27,85.94,2.75,0.52,5.98,6.48,"New York, New York"
2019-04-07,9.31,87.62,3.7,0.16,5.29,6.26,"New York, New York"
2019-04-08,12.5,92.0,5.21,4.68,4.26,6.08,"New York, New York"
2019-04-09,7.78,95.81,4.48,1.55,3.72,6.24,"New York, New York"
2019-04-10,8.51,80.44,4.74,0.0,6.15,7.08,"New York, New York"
2019-04-11,6.16,67.94,3.71,0.0,3.77,6.47,"New York, New York"
2019-04-12,10.24,91.25,6.12,2.06,3.99,6.36,"New York, New York"
2019-04-13,12.44,93.06,5.62,13.54,4.65,6.51,"New York, New York"
2019-04-14,11.98,96.44,4.81,2.4,2.73,6.27,"New York, New York"
2019-04-15,11.23,81.31,9.98,15.01,3.6,6.88,"New York, New York"
2019-04-16,9.27,70.62,6.41,0.05,6.87,7.27,"New York, New York"
2019-04-17,9.05,76.75,4.49,0.59,5.26,6.79,"New York, New York"
2019-04-18,10.85,88.25,7.88,0.61,3.74,6.48,"New York, New York"
2019-04-19,13.12,95.94,9.56,3.95,3.5,6.59,"New York, New York"
2019-04-20,12.22,96.12,8.03,17.39,2.52,6.75,"New York, New York"
2019-04-21,11.38,89.88,3.34,0.09,4.17,7.12,"New York, New York"
2019-04-22,11.76,93.75,4.35,7.36,2.82,6.97,"New York, New York"
2019-04-23,13.85,85.62,4.31,0.21,6.6,7.2,"New York, New York"
2019-04-24,13.87,77.81,4.98,0.27,7.75,7.73,"New York, New York"
2019-04-25,10.6,80.5,3.59,0.79,4.55,7.14,"New York, New York"
2019-04-26,12.51,95.38,6.09,45.74,1.74,6.79,"New York, New York"
2019-04-27,10.73,73.5,7.96,0.16,6.95,7.8,"New York, New York"
2019-04-28,9.4,83.06,3.95,1.75,2.84,7.11,"New York, New York"
2019-04-29,8.87,70.81,4.36,3.07,6.4,7.56,"New York, New York"
2019-04-30,11.44,91.31,2.73,2.17,3.96,7.03,"New York, New York"
2019-05-01,10.74,90.44,4.14,0.69,1.86,6.99,"New York, New York"
2019-05-02,12.19,93.5,3.66,0.94,5.94,6.94,"New York, New York"
2019-05-03,10.83,93.69,3.48,2.81,2.2,7.04,"New York, New York"
2019-05-04,13.19,93.31,1.98,4.46,3.73,6.97,"New York, New York"
2019-05-05,11.12,95.06,7.16,46.64,1.54,7.31,"New York, New York"
2019-05-06,12.37,84.12,4.48,0.03,6.07,7.61,"New York, New York"
2019-05-07,12.58,89.75,4.25,0.55,6.12,7.26,"New York, New York"
2019-05-08,13.14,87.75,2.95,3.05,5.72,7.5,"New York, New York"
2019-05-09,11.44,86.81,6.16,0.05,2.66,7.26,"New York, New York"
2019-05-10,14.88,92.88,7.23,1.23,3.64,7.06,"New York, New York"
2019-05-11,14.69,75.94,3.42,3.98,7.16,7.93,"New York, New York"
2019-05-12,9.19,90.94,9.5,34.26,1.32,7.73,"New York, New York"
2019-05-13,8.49,90.0,7.51,24.21,1.7,7.71,"New York, New York"
2019-05-14,8.8,86.75,2.53,4.06,2.81,7.73,"New York, New York"
2019-05-15,12.15,79.5,4.32,0.5,7.19,8.05,"New York, New York"
2019-05-16,15.08,75.81,3.02,1.11,6.95,8.04,"New York, New York"
2019-05-17,15.19,91.12,5.28,1.69,4.69,7.31,"New York, New York"
2019-05-18,15.21,76.38,3.98,0.14,7.63,7.91,"New York, New York"
2019-05-19,15.72,91.25,6.27,1.6,6.87,7.67,"New York, New York"
2019-05-20,18.67,89.12,6.04,1.25,6.15,7.7,"New York, New York"
2019-05-21,15.13,71.38,6.8,0.0,8.18,8.63,"New York, New York"
2019-05-22,15.58,72.88,3.86,0.0,7.58,8.19,"New York, New York"
2019-05-23,15.65,90.56,6.74,11.43,4.47,7.48,"New York, New York"
2019-05-24,17.63,81.06,5.98,0.02,7.9,8.37,"New York, New York"
2019-05-25,15.02,83.81,4.84,3.45,5.97,7.52,"New York, New York"
2019-05-26,19.43,86.31,4.23,25.2,6.71,8.03,"New York, New York"
2019-05-27,19.83,73.25,3.1,0.34,7.66,8.21,"New York, New York"
2019-05-28,17.57,92.56,5.48,6.17,2.81,6.82,"New York, New York"
2019-05-29,16.83,92.0,4.66,9.23,4.32,7.21,"New York, New York"
2019-05-30,16.48,93.06,3.77,9.22,3.63,7.33,"New York, New York"
2019-05-31,19.81,83.19,3.27,0.2,7.15,7.65,"New York, New York"
2019-06-01,18.09,88.88,3.03,0.09,5.87,7.15,"New York, New York"
2019-06-02,19.2,89.5,3.66,1.95,6.03,7.16,"New York, New York"
2019-06-03,16.7,70.44,5.02,1.03,8.3,8.76,"New York, New York"
2019-06-04,15.97,70.5,4.19,0.01,8.33,8.43,"New York, New York"
2019-06-05,19.19,90.38,6.49,1.74,5.36,7.03,"New York, New York"
2019-06-06,21.62,82.81,2.82,2.52,6.79,7.95,"New York, New York"
2019-06-07,19.08,88.88,2.43,0.05,5.73,8.13,"New York, New York"
2019-06-08,18.15,83.44,4.42,0.0,7.26,8.44,"New York, New York"
2019-06-09,17.12,81.69,5.9,0.0,8.09,8.48,"New York, New York"
2019-06-10,17.76,94.62,6.11,11.15,2.02,7.67,"New York, New York"
2019-06-11,19.05,80.94,5.84,17.88,7.7,8.67,"New York, New York"
2019-06-12,17.12,80.5,4.38,0.0,7.45,8.49,"New York, New York"
2019-06-13,16.56,90.81,4.91,26.91,3.6,7.97,"New York, New York"
2019-06-14,17.84,78.06,6.41,0.36,6.89,8.48,"New York, New York"
2019-06-15,18.41,83.5,6.56,0.1,7.73,8.44,"New York, New York"
2019-06-16,20.12,90.0,5.68,1.9,4.39,7.53,"New York, New York"
2019-06-17,20.16,88.94,2.48,15.57,3.8,7.58,"New York, New York"
2019-06-18,19.81,95.88,2.1,8.08,3.15,7.33,"New York, New York"
2019-06-19,19.62,95.75,3.35,5.74,2.24,7.43,"New York, New York"
2019-06-20,21.01,95.94,4.21,4.22,3.61,7.59,"New York, New York"
2019-06-21,20.46,85.75,5.76,20.31,4.98,8.06,"New York, New York"
2019-06-22,20.03,76.38,5.38,0.02,7.86,8.27,"New York, New York"
2019-06-23,20.71,77.12,4.62,0.0,8.36,8.38,"New York, New York"
2019-06-24,20.89,85.31,3.47,0.1,6.11,7.99,"New York, New York"
2019-06-25,22.37,91.19,3.94,12.3,5.06,7.85,"New York, New York"
2019-06-26,23.66,79.19,2.85,0.07,8.31,8.39,"New York, New York"
2019-06-27,24.78,76.62,1.63,0.03,8.01,8.41,"New York, New York"
2019-06-28,24.38,79.0,2.22,0.04,7.16,7.96,"New York, New York"
2019-06-29,23.93,90.5,4.11,4.79,5.98,7.67,"New York, New York"
2019-06-30,23.09,80.19,5.35,0.63,7.5,8.33,"New York, New York"
2019-07-01,22.33,77.19,3.84,0.0,8.44,8.49,"New York, New York"
2019-07-02,23.56,85.0,4.11,0.92,6.15,7.77,"New York, New York"
2019-07-03,24.61,83.81,1.66,1.76,5.49,7.69,"New York, New York"
2019-07-04,23.98,90.06,2.74,0.07,7.73,7.89,"New York, New York"
2019-07-05,23.84,93.44,3.12,0.91,4.72,7.64,"New York, New York"
2019-07-06,25.1,92.19,4.1,5.81,5.11,7.48,"New York, New York"
2019-07-07,23.42,84.69,4.23,0.93,6.53,7.65,"New York, New York"
2019-07-08,21.99,76.25,2.6,10.02,3.53,7.69,"New York, New York"
2019-07-09,23.87,80.12,2.88,0.01,7.59,7.76,"New York, New York"
2019-07-10,24.36,81.94,3.91,0.02,6.33,7.29,"New York, New York"
2019-07-11,23.73,90.94,5.28,11.3,3.62,7.39,"New York, New York"
2019-07-12,24.85,84.44,3.93,10.37,7.21,7.94,"New York, New York"
2019-07-13,24.24,79.38,3.91,0.0,7.99,8.08,"New York, New York"
2019-07-14,25.22,80.31,4.48,0.56,7.42,7.93,"New York, New York"
2019-07-15,24.01,73.44,3.02,0.0,8.14,8.27,"New York, New York"
2019-07-16,24.73,78.0,3.83,0.1,7.6,7.77,"New York, New York"
2019-07-17,25.8,90.69,4.15,10.03,6.45,7.32,"New York, New York"
2019-07-18,24.94,91.12,2.13,14.09,3.02,7.24,"New York, New York"
2019-07-19,25.59,87.25,3.79,1.19,6.77,7.47,"New York, New York"
2019-07-20,27.45,82.62,4.05,1.8,7.04,7.29,"New York, New York"
2019-07-21,27.76,81.75,4.25,4.4,7.36,7.61,"New York, New York"
2019-07-22,26.24,87.12,3.99,13.37,5.9,7.14,"New York, New York"
2019-07-23,22.29,85.44,4.46,38.6,2.74,7.17,"New York, New York"
2019-07-24,22.96,78.62,4.3,10.3,7.37,7.85,"New York, New York"
2019-07-25,23.94,75.69,2.75,0.29,7.45,7.62,"New York, New York"
2019-07-26,24.24,77.25,2.38,0.01,7.25,7.47,"New York, New York"
2019-07-27,24.19,80.81,3.88,0.12,7.09,7.3,"New York, New York"
2019-07-28,24.85,82.31,5.24,0.37,7.25,7.34,"New York, New York"
2019-07-29,25.33,84.25,4.69,1.33,6.85,7.22,"New York, New York"
2019-07-30,25.77,83.44,4.52,1.9,7.06,7.28,"New York, New York"
2019-07-31,25.19,82.69,3.26,9.13,4.67,7.06,"New York, New York"
2019-08-01,24.98,77.69,2.29,16.48,6.41,7.4,"New York, New York"
2019-08-02,24.87,79.38,2.43,1.02,5.57,7.3,"New York, New York"
2019-08-03,24.92,84.88,3.44,8.0,6.52,7.2,"New York, New York"
2019-08-04,25.34,78.69,2.34,3.56,6.81,7.26,"New York, New York"
2019-08-05,23.9,82.19,3.48,1.14,6.07,7.3,"New York, New York"
2019-08-06,24.05,86.38,2.73,5.96,4.15,6.85,"New York, New York"
2019-08-07,24.62,89.0,5.88,17.36,3.87,6.65,"New York, New York"
2019-08-08,24.05,84.75,4.64,2.81,6.22,7.15,"New York, New York"
2019-08-09,23.97,76.31,3.64,0.35,6.57,7.3,"New York, New York"
2019-08-10,22.87,71.31,4.85,0.03,6.89,7.38,"New York, New York"
2019-08-11,22.43,66.94,3.45,0.0,6.98,7.44,"New York, New York"
2019-08-12,23.23,73.88,4.81,0.0,7.21,7.23,"New York, New York"
2019-08-13,23.75,91.0,4.22,20.51,2.48,6.42,"New York, New York"
2019-08-14,23.28,90.88,2.41,12.72,3.19,6.54,"New York, New York"
2019-08-15,22.93,82.56,3.96,0.55,5.77,6.79,"New York, New York"
2019-08-16,23.2,89.19,3.05,0.84,4.65,6.73,"New York, New York"
2019-08-17,24.3,90.62,2.36,1.9,5.36,6.63,"New York, New York"
2019-08-18,25.12,89.0,2.86,3.27,4.84,6.41,"New York, New York"
2019-08-19,25.34,88.31,3.71,5.24,5.67,6.48,"New York, New York"
2019-08-20,25.15,79.94,2.77,0.05,6.35,6.82,"New York, New York"
2019-08-21,25.13,90.62,4.91,8.77,4.47,6.33,"New York, New York"
2019-08-22,25.62,84.62,3.73,2.73,5.89,6.52,"New York, New York"
2019-08-23,22.01,78.56,4.18,11.48,2.46,6.34,"New York, New York"
2019-08-24,21.26,65.75,4.86,0.02,6.39,6.89,"New York, New York"
2019-08-25,20.29,76.31,7.2,0.47,5.64,6.61,"New York, New York"
2019-08-26,19.26,75.62,5.37,0.09,5.83,6.89,"New York, New York"
2019-08-27,19.87,76.12,3.41,0.0,4.03,6.27,"New York, New York"
2019-08-28,21.6,92.69,2.79,18.2,3.47,5.95,"New York, New York"
2019-08-29,22.51,76.69,4.43,0.84,6.56,6.79,"New York, New York"
2019-08-30,22.48,76.62,5.34,0.02,6.38,6.51,"New York, New York"
2019-08-31,22.67,68.81,3.27,0.01,5.78,6.39,"New York, New York"
2019-09-01,21.16,76.56,4.96,0.0,5.32,6.19,"New York, New York"
2019-09-02,22.67,85.44,5.07,7.49,3.37,5.88,"New York, New York"
2019-09-03,22.12,78.5,3.34,0.59,6.37,6.42,"New York, New York"
2019-09-04,23.18,88.44,5.27,0.72,4.81,5.92,"New York, New York"
2019-09-05,20.61,71.0,4.12,0.04,4.09,6.27,"New York, New York"
2019-09-06,18.51,83.56,8.28,13.87,1.45,6.07,"New York, New York"
2019-09-07,19.77,74.44,5.66,0.05,5.45,6.23,"New York, New York"
2019-09-08,20.86,74.88,3.0,0.0,4.73,6.06,"New York, New York"
2019-09-09,21.58,83.62,2.86,0.28,4.2,5.72,"New York, New York"
2019-09-10,21.93,86.69,3.58,0.24,3.34,5.43,"New York, New York"
2019-09-11,23.09,83.94,5.68,0.06,5.38,5.63,"New York, New York"
2019-09-12,22.56,85.31,4.55,2.98,2.85,5.14,"New York, New York"
2019-09-13,18.48,72.06,6.93,0.02,3.77,5.89,"New York, New York"
2019-09-14,21.29,77.38,5.58,0.06,2.19,5.39,"New York, New York"
2019-09-15,22.64,79.69,2.39,1.21,5.65,5.93,"New York, New York"
2019-09-16,22.09,75.38,1.97,0.63,3.14,5.54,"New York, New York"
2019-09-17,20.29,62.19,4.03,0.0,6.01,5.97,"New York, New York"
2019-09-18,17.88,69.5,5.46,0.0,5.28,5.9,"New York, New York"
2019-09-19,16.19,62.44,3.59,0.0,6.09,6.06,"New York, New York"
2019-09-20,18.99,64.75,4.95,0.0,5.84,5.94,"New York, New York"
2019-09-21,20.35,70.94,3.55,0.0,5.66,5.67,"New York, New York"
2019-09-22,21.25,82.81,4.52,0.01,5.21,5.33,"New York, New York"
2019-09-23,22.95,82.5,6.55,0.77,4.91,5.29,"New York, New York"
2019-09-24,21.55,71.0,4.73,0.53,4.43,5.36,"New York, New York"
2019-09-25,20.09,68.44,4.33,0.0,5.51,5.5,"New York, New York"
2019-09-26,20.61,83.44,4.66,0.79,3.65,5.03,"New York, New York"
2019-09-27,19.3,69.81,3.4,0.01,5.4,5.43,"New York, New York"
2019-09-28,21.52,82.0,5.53,0.99,4.24,4.97,"New York, New York"
2019-09-29,21.89,73.94,3.7,1.31,4.43,5.15,"New York, New York"
2019-09-30,18.78,72.31,4.37,0.14,2.18,4.62,"New York, New York"
2019-10-01,21.23,77.62,5.94,0.08,4.13,4.75,"New York, New York"
2019-10-02,24.03,76.94,6.08,0.96,4.37,4.71,"New York, New York"
2019-10-03,16.9,86.5,6.93,16.34,0.81,4.47,"New York, New York"
2019-10-04,16.95,71.94,7.2,1.16,4.54,5.09,"New York, New York"
2019-10-05,12.87,65.69,5.03,0.0,5.13,5.14,"New York, New York"
2019-10-06,19.13,77.56,6.97,1.6,0.94,4.54,"New York, New York"
2019-10-07,20.65,86.38,6.52,1.08,2.22,4.14,"New York, New York"
2019-10-08,16.56,77.88,7.49,0.94,2.07,4.55,"New York, New York"
2019-10-09,14.68,81.12,9.11,4.95,1.36,4.18,"New York, New York"
2019-10-10,16.21,65.75,9.48,0.08,3.77,4.64,"New York, New York"
2019-10-11,15.26,70.69,9.1,0.16,2.78,4.53,"New York, New York"
2019-10-12,15.82,75.75,3.68,0.12,3.65,4.39,"New York, New York"
2019-10-13,15.34,74.81,3.68,2.68,3.75,4.54,"New York, New York"
2019-10-14,17.3,73.69,3.82,6.24,4.38,4.53,"New York, New York"
2019-10-15,14.45,65.25,3.57,0.0,4.46,4.56,"New York, New York"
2019-10-16,16.4,85.25,8.15,41.73,0.98,4.11,"New York, New York"
2019-10-17,13.44,67.0,12.45,0.12,2.4,4.23,"New York, New York"
2019-10-18,12.64,68.44,6.9,0.01,3.3,4.38,"New York, New York"
2019-10-19,11.78,69.12,3.64,0.0,4.44,4.45,"New York, New York"
2019-10-20,14.3,77.19,4.04,17.83,1.07,3.63,"New York, New York"
2019-10-21,14.68,83.69,5.54,0.38,4.11,4.14,"New York, New York"
2019-10-22,15.46,91.94,6.36,15.44,0.93,3.73,"New York, New York"
2019-10-23,15.71,73.25,6.17,6.96,4.11,4.18,"New York, New York"
2019-10-24,14.01,64.06,4.21,0.0,4.16,4.1,"New York, New York"
2019-10-25,14.03,83.5,3.31,0.02,2.72,3.8,"New York, New York"
2019-10-26,14.2,73.75,4.3,1.79,2.95,3.76,"New York, New York"
2019-10-27,16.61,90.0,8.62,29.89,1.14,3.44,"New York, New York"
2019-10-28,14.29,85.5,4.49,0.26,2.68,3.81,"New York, New York"
2019-10-29,14.83,93.62,4.06,3.59,1.61,3.71,"New York, New York"
2019-10-30,16.21,97.44,2.81,5.54,1.57,3.43,"New York, New York"
2019-10-31,17.96,95.62,10.02,9.1,0.97,3.22,"New York, New York"
2019-11-01,11.17,67.0,8.66,6.1,3.95,3.89,"New York, New York"
2019-11-02,9.11,71.62,3.34,0.0,3.4,3.71,"New York, New York"
2019-11-03,9.44,68.69,5.56,0.0,3.34,3.66,"New York, New York"
2019-11-04,10.42,63.75,4.38,0.0,3.47,3.55,"New York, New York"
2019-11-05,13.38,85.5,4.74,0.45,1.38,3.26,"New York, New York"
2019-11-06,10.16,67.0,4.41,0.0,3.61,3.58,"New York, New York"
2019-11-07,11.08,76.94,6.01,3.6,1.13,3.08,"New York, New York"
2019-11-08,3.76,73.62,8.19,0.03,3.38,3.61,"New York, New York"
2019-11-09,3.15,67.25,3.82,0.0,3.24,3.53,"New York, New York"
2019-11-10,8.43,67.06,5.37,0.0,1.98,3.16,"New York, New York"
2019-11-11,12.14,87.75,4.08,0.02,2.57,2.94,"New York, New York"
2019-11-12,6.14,82.81,8.9,3.86,0.62,2.93,"New York, New York"
2019-11-13,0.26,69.25,6.77,0.0,3.49,3.48,"New York, New York"
2019-11-14,4.92,68.12,4.45,0.0,2.22,3.19,"New York, New York"
2019-11-15,7.14,68.56,5.19,0.03,3.05,3.19,"New York, New York"
2019-11-16,3.62,66.25,9.23,0.0,3.37,3.33,"New York, New York"
2019-11-17,4.76,84.69,9.41,0.59,1.69,3.0,"New York, New York"
2019-11-18,6.05,90.75,6.54,8.06,1.18,2.82,"New York, New York"
2019-11-19,7.15,84.62,4.09,6.97,2.22,2.8,"New York, New York"
2019-11-20,5.93,81.94,6.59,0.18,2.07,2.79,"New York, New York"
2019-11-21,7.43,75.81,5.09,0.0,2.81,2.89,"New York, New York"
2019-11-22,8.51,79.56,7.82,3.04,0.6,2.55,"New York, New York"
2019-11-23,5.09,68.88,4.05,2.22,2.49,2.97,"New York, New York"
2019-11-24,7.97,93.12,7.63,40.85,0.65,2.61,"New York, New York"
2019-11-25,7.16,83.75,5.16,0.0,2.55,2.74,"New York, New York"
2019-11-26,9.77,88.06,4.34,0.01,2.76,2.78,"New York, New York"
2019-11-27,10.96,94.19,5.48,2.77,1.03,2.29,"New York, New York"
2019-11-28,7.44,71.94,11.1,0.02,1.77,2.7,"New York, New York"
2019-11-29,3.23,77.0,7.57,0.0,2.41,2.83,"New York, New York"
2019-11-30,3.15,68.38,5.73,0.0,2.59,2.83,"New York, New York"
2019-12-01,4.26,84.19,7.76,29.79,0.35,2.47,"New York, New York"
2019-12-02,3.43,95.62,9.7,11.89,0.51,2.56,"New York, New York"
2019-12-03,1.52,84.81,9.19,0.46,2.58,2.71,"New York, New York"
2019-12-04,3.62,83.56,5.12,0.61,0.77,2.42,"New York, New York"
2019-12-05,3.95,81.94,8.02,0.47,1.66,2.64,"New York, New York"
2019-12-06,5.15,77.88,7.04,0.43,1.44,2.41,"New York, New York"
